Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
15,39.69444493923044,13.757824324987938,41.54988616490041,13.216470078355089,40.852780619721074,13.29932625165673,41.64788057173838,12.950632186934206,41.82150318681956,13.721615241614622
16,41.75116558084738,13.327327332398001,43.17999954474687,12.864121879340821,42.3408794281147,13.088411999623816,43.35289905487473,12.699822464213838,43.4194481027695,13.430526702121192
17,43.26783617559586,12.99870470242214,44.57129050752673,12.66948580421977,43.73640202267645,13.061557235294131,44.81152151008787,12.50883442809828,44.70211018077459,13.168436518806795
18,44.834759957098534,12.6582287337513,46.131101418567674,12.396282408258934,45.51899272493291,12.799717005187574,45.893703267510794,12.422323974243929,46.0804571742043,12.859927013253833
19,45.41774054107746,12.380566329946069,47.44701592269419,12.183219859934766,46.63378385022151,12.766264980039166,47.012911923757784,12.151536891410423,47.42631591617389,12.437536039574328
20,47.065327868445266,11.901958955405476,48.53858371212979,12.074835626027175,47.99696325661169,12.605693147141425,47.783607715478354,11.720894507447298,48.51000958380317,12.019542068870136
21,47.308080953713606,11.785197276893003,48.87816840096511,11.779309973703135,49.268734564155245,12.272224213819433,48.8265404786759,11.413296166453769,49.5533076012932,11.720765580233538
22,47.65621212551457,11.580235293691226,50.1487629643954,11.393089416059153,50.17137828938129,12.056075767240074,49.63695226596843,10.983556595623767,49.575579027760654,11.612856279438333
23,47.81342833399065,11.429855214894673,51.08161986168899,11.097932571123858,51.33403286635874,11.605508035182254,50.60584544408193,10.741732837190563,50.6360682743091,11.252129735887763
24,48.96178050508901,11.046558365916349,51.874332554326394,10.8639890822503,52.34068370443163,11.1371888744436,51.526292198626834,10.538593699884476,51.4333343088807,11.015035156060845
25,49.935487186737504,10.727901477036378,52.85599449972435,10.425004327334307,53.32696765215922,10.577480025733395,52.0848892091493,10.225928480937965,52.15097895250985,10.770575585882865
26,50.812631214161534,10.375470204914441,53.596475110874216,10.026012980727666,54.14752501768239,10.149509862646537,52.717608206790075,9.96011081209198,53.21166637646773,10.163455760660666
27,51.443973045371315,10.132778876501947,54.133946394824264,9.85608330627924,54.99326092829871,9.562750693580051,52.9854531924024,9.690591668287434,53.234936813124904,9.972330996733204
