Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
25,49.94151253588335,10.682636551193793,50.659206795800536,10.460463944776848,52.990805136921,9.894664555071127,54.782918228300275,10.209339445593178,48.57935708459506,10.785589201907584
26,50.80950568394411,10.272088012013677,51.827658265795804,10.09076920600669,52.97027827397462,9.695170600810341,55.37256423350582,9.926931199853632,49.61049377381974,10.7633487720637
27,51.024906138729584,10.08953290097636,52.607884561161306,9.720665631168004,53.607060784390356,9.42177056282563,55.81406349834324,9.614741580598084,49.850333280657985,10.626425867970822
28,52.0794440289362,9.663900676484845,53.39564064447982,9.345873418993968,54.33834133584983,9.077128363859517,56.17842955081168,9.259751444243117,50.10081242501015,10.474169254527919
29,52.81046532273742,9.458566733058506,53.97236953694512,8.790027538675261,55.13751881111918,8.539326376481748,56.50579094750622,9.118581043084,50.920133487535146,10.333063883254935
30,53.497303447038675,9.166221996041992,54.703734683462784,8.570898365156824,55.69053112417418,8.277144347574586,57.01005906331808,8.658321018631556,50.915203079402865,10.242442887249707
31,53.764715089160845,8.832266436969276,54.84598268665712,8.385013454003216,55.90383364659036,8.201354978886405,57.444820046840746,8.314713805100357,51.94392617313632,9.95116971381094
32,54.35906215253335,8.533744188355938,55.50471769868982,8.051271127608443,56.44037805170019,7.8497154859358105,57.73132920661796,8.049269098868264,52.77937624914562,9.648028867676702
33,54.85682952836547,8.283722576008122,55.62368939456275,7.899391363206313,56.70010332140737,7.917616481503885,57.84606678385768,7.8906369646007155,53.39326172658751,9.445227239739715
34,55.38748717194301,7.883575600145098,56.13922434191699,7.632797687492967,57.10734698597065,7.7679669100855975,58.14364075247711,7.520283002226177,53.89785814004221,9.236414231983463
35,55.76924651090152,7.675826978903704,56.63584408576625,7.445276611252222,57.40060675454601,7.59011592142247,58.35193242878253,7.193094682668915,54.70825796338329,8.862176832551716
36,55.85196036718742,7.568182042622378,57.04616444094524,7.206390746995319,57.76382482893623,7.360679390305779,58.48866190512361,7.009792066052572,55.168591617927326,8.686443600604152
37,56.29995451612877,7.230225601997426,57.26625113814688,6.975845701265876,57.842839618191704,7.1606240194870105,59.06297879231676,6.197805774296113,55.762825441973106,8.217412109958374
38,56.522881855987364,6.992861923126849,57.68777328264911,6.744527732889118,57.93513294620478,7.064282642928976,59.11019405243219,6.034488124094666,56.13454604258454,8.029605395161079
39,56.649066258440136,6.700327463600658,58.09150581943009,6.489346755944663,58.35324210258756,6.6489431633464875,59.22498715538069,5.8540727360555,56.516026586328195,7.780254667267475
40,57.093206893185545,6.224164853956068,58.54399649159223,5.991839178686592,58.810928157655646,6.3531885707359095,59.37345431882929,5.605369053441098,56.852722391300105,7.536043188698609
41,57.21915672510432,6.114142987788472,58.58346535866047,5.812752398766318,58.97228839199281,6.278900101947616,59.3768649274108,5.536376904495632,56.52792999754332,7.613054135094381
42,57.32758350320862,5.962606017463835,58.82837155249916,5.386700141634489,58.90894349053512,6.267819009977409,59.43336768971254,5.4170523231917045,56.391467326138546,7.5356528270743475
43,57.38720027571944,5.881996246072075,58.93621250938546,5.2502143194738435,59.058600683715284,6.206623214978966,59.54402894777516,5.22349164887783,56.65231372027955,7.318359250349708
44,57.730952774346235,5.5915997104892865,59.22215778243422,4.947007332025331,59.22431453052306,6.077307431928084,59.61549913905625,5.133358219481249,56.79002823489668,7.203792278859454
45,57.69648956793327,5.649549022598481,59.186757776071445,4.951995772958574,59.41089385900882,5.859829656097428,59.69894546704815,4.8521855353842005,56.865401934252056,7.038151231489791
46,57.914526994280884,5.515866427014547,59.35820913024436,4.697817321044592,59.42592401694613,5.822506655660534,59.650005433826024,4.789168056186936,57.361350367809145,6.412061883591524
47,58.1301868437045,5.33248306778511,59.53510116818152,4.617940329344915,59.654298599535295,5.328763356373844,59.59618596667363,4.509165095675661,57.45302302939697,6.296079334291139
48,58.265673117781134,5.256030288767963,59.637786501503754,4.599861304461915,59.78050235127959,5.15752342168813,59.713215410150355,4.288399692401241,57.727783673437045,6.085374658759933
49,58.430736507628964,5.1506932789255915,59.83580315228605,4.450357505546896,59.97517362989643,4.897687983906773,59.57556171439048,4.47638490034194,57.959430017984005,5.950455670894024
50,58.47557352368462,5.1080489369052,59.87457610769673,4.424173043746046,59.99909701324334,4.815215021382435,59.72659730053587,4.255753477464879,57.93286264691564,5.9295398170593785
51,58.70372530731854,4.8789566349415745,59.948286013225264,4.438826964221302,60.13117005583512,4.5433578972575095,59.777958629374716,4.128718418421843,58.11636021884756,5.684903403710552
52,58.96076215399025,4.543618651690112,60.12189624093282,4.373104453391131,60.24275611786306,4.423610926747709,59.856947028048815,3.920500103402702,58.15910381530813,5.543350832490326
53,59.10791594781664,4.299335142898207,60.24367209748872,4.265254069426197,60.35040399484597,4.1961181583958345,59.9589333970443,3.754824502194619,58.14439856590943,5.485281068063632
54,59.185359822385315,4.258156939179693,60.43135023704373,4.012549834967896,60.52658280087393,3.9642427301360557,60.0920670591474,3.6470530552625173,57.928494914134106,5.56126156526502
55,59.402776834251924,3.8152005566079317,60.4679244293477,3.8367812029114585,60.67153648538129,3.677766236422658,60.005134256915106,3.646664829152676,58.09885740829747,5.402207668598827
56,59.51593976636477,3.6216501798691074,60.60458410804454,3.730231433552582,60.66499514747938,3.659966991951947,60.04589775708307,3.6283753117745303,58.29284432169219,5.276944557523145
57,59.708110357719214,3.3069384106811337,60.74610082279216,3.4184474968488843,60.7255877928507,3.5484157528596465,60.069826045400035,3.3463033982967443,58.20538601697879,5.265977518739108
58,59.723192169646936,3.207125793371809,60.796514169390676,3.4156026849664123,60.68983761096861,3.477589657904037,59.9696249400223,3.4616718698224616,58.33315779950564,5.139418173238685
59,59.876057408353965,2.9047340480184274,60.91829019435526,3.2740682009614535,60.74686440643019,3.35880430338652,59.96655396388919,3.4551775530329856,58.45008548878058,5.081712407576329
60,59.86391165223582,2.8223607652738294,61.01492621029264,3.1900191044606547,60.82637890783083,3.058282470951139,60.039605476374994,3.4026802770435958,58.57882825290835,4.86108693272755
61,59.84892200077596,2.807292847214317,61.03332690170485,3.1218524242777828,60.912737094632845,3.012583570320318,59.94046600853645,3.3952463113070586,58.78137564871373,4.373275708171169
62,59.97788759667461,2.705926345886775,61.1597619391589,3.0782863530650455,60.99654420333282,2.8690224120282366,60.05778965922212,3.248458796487349,58.88283030462556,4.146085336165601
63,60.03340630575176,2.627052374276187,61.20214204977846,3.067956486153022,60.975783249761825,2.856008845597247,60.09588248610409,3.02787065215828,58.891604733664884,4.053851295081833
64,60.082653259568396,2.5953955991413213,61.25576501684329,2.662965649692128,60.99913819328704,2.794389529442599,60.1196590511659,3.0108863210592087,59.03043094376975,3.938026837338612
65,60.259832642232,2.073247333266284,61.31356351983953,2.4328077166628774,61.03011462522342,2.770766329063958,60.0830395370642,2.9904309975784362,58.96918875719225,3.873324415769329
66,60.31539617018295,2.0002143798245364,61.36109288254767,2.2640736834773225,61.08614752319923,2.695718083208126,60.125613309224775,2.9781514364965616,58.96854425242108,3.807795989658778
67,60.349725543649335,1.9919643559335822,61.36084810158708,2.239616977552362,61.116811105736936,2.627313971127165,60.24315117508323,2.9062577006455963,59.05678415826746,3.791626731831147
68,60.48661617215295,1.4786161381389282,61.350397267839476,2.2609537943438616,61.13027302599501,2.5897455382102392,60.30663116236133,2.61517513290232,59.12090297273116,3.653036200388691
69,60.560019699548334,1.4682318472200107,61.347664625509324,2.255883334934433,61.18647989325666,2.099101527124264,60.33829571139103,2.6020957828933917,59.093509738496444,3.4233849937325256
70,60.68380296689649,1.3466988035607106,61.41273682965523,2.0114748887266156,61.20007375719431,2.0174146622275964,60.3285688477193,2.593612044478397,59.207557092804194,3.371563912429083
71,60.673843400967726,1.3760554035598895,61.40943001894398,1.951540503069209,61.19818538215208,1.9896141149373054,60.31258756697432,2.4471316556360017,59.24464574002696,3.2740709693987653
72,60.749000025159305,1.3684040302743306,61.44604994072592,1.895445291000006,61.17860469230192,1.9746063319763685,60.12416793703333,2.7583977867384193,59.34098821110361,3.0972703676252658
73,60.841721265139654,1.2858315240409157,61.470489664097556,1.7743348431723076,61.21904399176086,1.6660787352507314,60.17171094054093,2.7319799138113026,59.38065018853093,3.013599568892433
74,60.92447514252832,1.2655310079960131,61.41587383499574,1.817079854991776,61.20511734332117,1.6456899438696764,60.08920164572215,2.963326657745396,59.39289412037483,2.947578269069887
75,60.97137468093951,1.2505538804717387,61.45156631225772,1.7439582911158595,61.243408518738796,1.625766278476758,60.21878152734041,2.7603116311320686,59.39554552746149,2.8571847616170154
76,60.9847643193936,1.2319659220089945,61.513302548126724,1.7270724937952695,61.24480496720989,1.6232670841781178,60.290001094009185,2.4521125215354576,59.39010346242941,2.8266916307110628
77,60.95323836928492,1.2870293505430659,61.50287391130074,1.7225896216500913,61.27620860563369,1.5700203672645465,60.293767794852265,2.4177412378292344,59.50336412040036,2.769756524234045
78,61.0147250215063,1.2614654068837137,61.51209160963031,1.6873910009625481,61.33838247515316,1.5450573633595457,60.22192799252975,2.2977434179020535,59.6686143108308,2.7564888449040748
79,61.069929621454385,1.2089996896564286,61.595768533251615,1.4326410759513883,61.248453856978315,1.5867308032876866,60.135720558177646,2.3120050891967745,59.75217674726891,2.6589088164538626
80,61.13071600121625,1.1692884107057595,61.61580871307895,1.392498040197525,61.2278295870992,1.5689666901483525,60.132739468862766,2.330045272138031,59.72470319618995,2.658860466456203
81,61.170828750416284,1.1652316338781972,61.636045153690894,1.3589500168644975,61.23758273110438,1.5192723593689577,60.12057308595891,2.1124633962653205,59.82598782812512,2.3872443645152397
82,61.148088104376605,1.1670020263065368,61.64232630175027,1.2947733358898779,61.255195782514946,1.4940821996554954,60.222316119730834,1.820199340067969,59.681922466064556,2.450860271645301
83,61.194640352447266,1.1728516338629016,61.61638800459597,1.3159242489229523,61.238101154858526,1.4643874154708911,60.25660058008693,1.8057910986455845,59.65131022831555,2.4419693769239363
84,61.249449531114536,1.1859372423184145,61.60389294786969,1.2431087960397265,61.22800027533187,1.4572663092699123,60.27282790621296,1.8200338712719055,59.705916295378195,2.4017937508533693
85,61.31192277180751,1.1941596209259602,61.621908236387355,1.2257914781905257,61.23258419343004,1.4104654649343962,60.24705654331635,1.8140426976463668,59.709308799300025,2.3592896842820825
86,61.37839452376509,1.151577475529032,61.6254643488602,1.193052048805322,61.28245425223847,1.3786084681735342,60.261910052163586,1.8123993173703663,59.57351746373676,2.314002802664026
87,61.446493944001716,1.1568066892229643,61.63780854949802,1.1748164712188092,61.283461173417635,1.3413654755661837,60.327476845015816,1.7880501869383465,59.63305976075391,2.2586593830769175
88,61.42785082460485,1.147148785943876,61.67127552806961,1.1200460649922719,61.31815445777327,1.120809132460547,60.35288867857686,1.7765314339951004,59.79931378988718,2.110929611062081
89,61.46226352099026,1.155550268569251,61.71190775514794,1.015353706394449,61.32609343261272,1.100083440257565,60.40451527866465,1.7695723347020411,60.01050060741283,2.112272976960945
90,61.49793381826401,1.1403531562919886,61.71214171484115,0.9408154271371698,61.28744131763487,1.1060797780773712,60.391882538785346,1.7716712305605775,60.09443124066888,2.0467090068596065
91,61.53356658598695,1.0880629911839836,61.71906128919077,0.9287571442745194,61.30212194432477,1.0758611114854313,60.43281886109452,1.7590139972515868,60.02612018102805,2.0377241662964187
92,61.567076534955326,1.0046219524889939,61.704573300722124,0.90422030051988,61.3080868822811,1.027618682202701,60.33046323833179,1.784829469562161,60.012959193121304,2.041817673252318
93,61.58490211976312,0.996531171260049,61.74182048883234,0.735919533640221,61.27742259141631,1.014704034822635,60.222589898629415,1.8496742429296864,59.90917137667348,1.9311064452542126
